File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id105.png,Full,1601,3385,3204.835279,1.056217,1248.598757,0.513179,0.465667,2.652176,4844.816463,837.483925,5201.895749,3.767,3198.419242,6.416037,0,1641.091018,14.338746,0,5156.849248,45.0465,0,812.172924,25.311002,0
id106.png,Full,2124,4426,3695.159366,1.197783,1339.92922,0.482193,0.441973,2.608228,5496.732853,853.904975,5643.582696,5.013,3691.636416,3.52295,0,1787.941333,7.877641,0,5618.834358,24.748338,0,839.982625,13.92235,0
id107.png,Full,2794,5470,4636.967811,1.17965,1699.709414,0.494939,0.441973,2.851457,6822.913634,1171.19827,7274.565542,6.064,4624.099679,12.868131,0,2285.469266,29.523622,0,7181.814349,92.751194,0,1117.502907,53.695363,0
id108.png,Full,2495,5257,4655.300245,1.12925,1777.425209,0.521339,0.465667,2.836333,6664.067117,1284.506965,7691.047353,5.705,4645.838336,9.461909,0,2426.164365,21.43229,0,7623.715827,67.331526,0,1245.983742,38.523223,0
id109.png,Full,2283,4615,3887.891147,1.187019,1476.892208,0.523209,0.465667,3.569079,5624.756179,1134.140384,6454.056996,5.37,3866.848383,21.042764,0,2001.532739,52.343195,0,6289.616,164.440996,0,1029.056132,105.084252,0
id110.png,Full,3782,4658,4776.522542,0.975186,1886.072841,0.548046,0.495499,2.597211,6812.926065,1457.310358,8290.47383,6.579,4763.61182,12.910723,0,2610.259511,28.482834,0,8200.992368,89.481462,0,1407.697225,49.613133,0
id111.png,Full,2391,4569,4064.303461,1.124178,1422.96176,0.46317,0.416935,2.209865,6171.819576,892.604623,5959.908528,6.097,4063.415084,0.888377,0,1894.748367,1.870982,0,5954.030663,5.877864,0,889.506739,3.097884,0
id112.png,Full,1680,1958,2220.099581,0.881942,881.297073,0.516176,0.473301,1.776992,3380.654804,564.293116,3629.716789,3.144,2220.099581,0,0,1155.334365,0,0,3629.716789,0,0,564.293116,0,0
id113.png,Full,1812,3708,3136.149892,1.182341,1150.869562,0.483056,0.441973,2.472789,4693.358266,721.904071,4795.000494,3.908,3131.972902,4.17699,0,1516.898031,9.054207,0,4766.555864,28.444629,0,706.438492,15.465579,0
id114.png,Full,1935,2441,2653.774512,0.919822,1031.823653,0.521846,0.467587,2.598936,3964.336056,731.166073,4383.631275,3.849,2643.842165,9.932347,0,1373.441248,21.750982,0,4315.298549,68.332726,0,693.555055,37.611017,0
